P326	9.0,6.41,0.69,2.83,7.32,0.57,7.34,3.32,5.62,2.19
P327	5.25,8.2,3.36,0.88,0.17,2.81,5.98,1.75,8.59,3.33
P328	1.73,0.36,7.83,0.5,1.95,6.52,7.98,0.6,7.13,0.89
P329	6.65,0.0,7.16,7.49,7.55,3.46,0.18,5.68,7.83,6.49
P330	9.09,8.06,7.15,9.01,8.55,3.93,3.48,1.03,8.27,3.98
P331	6.74,0.8,0.01,8.55,1.87,2.77,7.28,0.44,6.65,5.36
P332	5.99,3.42,8.58,8.67,4.22,9.21,6.88,8.06,6.82,9.09
P333	2.75,2.64,8.12,0.83,0.86,6.79,2.31,8.43,0.34,8.96
P334	6.18,9.67,1.64,4.27,3.73,6.18,8.49,6.73,5.17,2.01
P335	1.17,2.13,5.86,8.72,7.81,5.16,1.93,9.87,5.49,2.85
P336	0.29,3.15,1.94,1.65,0.34,5.66,1.47,7.65,3.49,7.1
P337	5.98,7.25,4.56,5.57,3.05,1.3,5.89,3.16,8.14,6.59
P338	1.12,1.67,7.51,7.09,0.6,4.33,1.4,1.86,4.49,5.55
P339	4.79,7.77,2.76,9.65,4.31,2.89,3.68,8.65,5.29,0.92
P340	3.37,1.19,2.87,7.83,9.79,7.02,4.28,9.3,3.54,6.55
P341	7.56,1.7,6.67,0.58,3.33,9.86,7.94,3.15,2.41,2.14
P342	9.87,9.74,1.79,6.86,8.43,3.44,5.32,4.6,0.96,4.51
P343	3.89,7.69,1.72,2.26,1.37,1.47,7.42,3.69,9.36,2.13
P344	6.9,0.52,3.43,2.23,0.14,4.54,8.2,8.26,1.8,1.48
P345	6.76,4.18,3.74,5.42,2.42,1.06,8.98,8.58,6.95,5.9
P346	6.84,6.76,0.56,1.8,5.34,6.44,2.8,7.84,2.33,7.98
P347	2.65,9.18,1.1,8.71,8.63,7.3,9.9,0.49,6.42,5.49
P348	7.13,9.48,2.57,7.26,5.83,9.6,7.51,3.64,1.52,7.0
P349	0.15,1.12,7.33,0.48,9.42,3.28,9.15,1.2,5.02,8.02
P350	1.31,5.82,1.03,7.03,0.33,9.09,0.96,5.71,0.11,5.43
P351	2.31,9.93,7.21,4.26,1.99,0.55,8.81,0.45,1.16,8.0
P352	9.01,9.6,9.86,6.79,1.8,7.46,6.92,4.37,9.73,4.64
P353	0.57,9.61,8.24,0.01,8.54,3.53,4.56,1.42,4.33,9.08
P354	8.97,7.89,7.97,7.3,3.47,5.32,5.58,4.44,9.64,6.86
P355	1.67,8.09,3.22,9.93,2.43,1.03,7.48,3.96,5.89,8.0
P356	1.42,7.22,7.24,4.23,1.66,6.03,3.58,4.42,8.72,7.08
P357	2.53,7.52,9.5,1.87,3.57,5.48,7.76,2.64,9.11,4.29
P358	3.48,0.51,4.92,1.22,0.15,0.32,5.62,5.51,6.46,0.85
P359	2.04,8.79,4.85,6.03,1.15,7.58,4.94,0.4,8.5,2.44
P360	4.37,1.5,5.41,7.82,2.74,3.33,0.12,1.69,7.26,7.16
P361	2.97,6.79,0.06,0.46,0.29,3.46,7.99,0.54,1.05,9.81
P362	5.2,6.38,3.02,6.51,8.0,1.62,2.37,2.0,8.88,1.5
P363	1.82,8.94,3.93,9.06,7.61,4.13,3.55,9.11,4.81,2.25
P364	1.68,3.79,3.95,8.7,2.56,0.23,9.09,7.48,7.54,8.89
P365	9.19,8.42,6.52,1.35,9.96,2.06,9.82,7.16,3.01,1.5
P366	6.87,2.88,2.86,8.0,7.33,0.43,9.79,1.1,8.85,8.38
P367	8.71,4.8,3.18,6.97,9.62,8.18,8.96,7.36,5.45,2.91
P368	5.17,5.91,6.83,0.1,4.1,6.81,1.47,6.01,6.23,0.31
P369	7.83,9.35,2.46,9.12,8.9,3.02,1.21,2.53,2.36,9.61
P370	8.33,6.63,7.12,3.05,8.6,8.62,5.16,8.59,5.94,5.55
P371	9.71,9.21,8.23,0.49,7.03,9.85,9.51,4.3,0.23,9.54
P372	8.7,7.44,7.27,8.07,9.57,4.14,4.84,5.86,0.64,0.88
P373	1.67,4.87,7.79,2.11,2.31,4.01,4.33,8.72,2.75,4.76
P374	5.26,9.16,4.36,1.04,3.02,8.49,1.62,3.3,1.65,8.51
P375	1.94,7.91,5.36,0.39,3.16,2.02,5.02,2.04,5.36,8.44
P376	3.25,4.48,8.74,7.16,4.79,4.76,8.84,7.74,3.59,8.32
P377	3.33,1.83,2.64,0.34,2.44,6.1,5.21,3.93,6.14,3.65
P378	8.84,2.52,6.93,6.52,4.51,5.74,6.7,2.43,3.74,0.42
P379	9.57,6.83,5.99,3.26,0.51,4.97,6.97,7.72,1.31,9.55
P380	6.28,5.0,1.03,6.53,9.11,8.62,8.43,5.49,2.79,2.6
P381	7.33,1.11,3.24,5.49,4.16,9.32,0.69,6.63,9.14,4.98
P382	6.35,6.22,8.19,7.9,4.25,7.92,3.53,0.69,2.8,1.23
P383	4.66,4.78,1.25,0.95,9.98,0.98,4.91,2.93,1.69,6.62
P384	1.5,8.2,3.1,4.78,7.91,2.85,7.76,9.83,3.28,6.94
P385	4.81,9.79,9.31,4.05,3.17,8.4,3.61,2.34,0.18,8.75
P386	4.8,9.1,6.96,6.02,1.15,3.49,3.64,8.96,5.86,6.26
P387	2.33,8.49,2.78,1.03,5.0,7.11,6.28,9.05,6.05,4.63
P388	7.53,8.12,6.78,4.03,7.52,7.02,9.9,6.59,3.98,8.48
P389	7.41,6.36,5.29,7.7,4.68,2.84,9.74,8.02,6.69,4.77
P390	2.24,2.66,9.65,9.63,4.21,9.06,3.18,0.83,4.15,2.72
P391	3.08,9.32,8.15,8.46,4.91,6.93,9.48,0.04,1.82,6.32
P392	6.32,3.76,7.94,6.6,4.69,7.35,0.47,4.0,1.68,3.62
P393	9.32,4.48,0.17,6.89,3.03,8.41,2.42,1.61,3.87,8.33
P394	4.22,4.39,2.68,7.07,5.35,4.8,6.46,7.35,4.9,5.72
P395	7.61,3.71,1.83,0.95,4.02,4.16,2.23,6.35,3.46,2.27
P396	4.88,1.0,4.13,9.74,5.48,6.46,5.36,5.92,8.59,5.53
P397	9.36,3.62,3.05,6.72,4.97,9.51,3.42,6.87,9.17,3.82
P398	4.81,2.62,0.81,6.18,3.61,0.59,3.58,3.5,9.2,7.38
P399	2.03,1.58,5.28,3.07,5.43,4.08,0.08,6.2,8.9,1.34
P400	6.31,3.77,0.45,6.76,0.63,7.15,5.42,0.29,1.78,4.0
P401	6.9,7.07,4.24,6.14,2.05,4.1,0.89,5.86,9.03,9.49
P402	4.74,6.46,9.09,6.78,4.18,7.92,1.12,1.72,0.86,5.4
P403	3.75,9.78,2.1,6.55,1.43,0.76,2.29,3.16,6.34,1.06
P404	8.59,4.42,7.68,5.13,7.27,1.8,3.61,4.92,5.69,9.95
P405	8.42,0.62,4.03,4.44,9.88,5.91,8.07,4.35,7.02,8.86
P406	1.03,7.31,8.73,2.65,8.3,5.05,7.56,1.0,3.27,9.94
P407	0.95,9.92,6.73,7.03,4.33,0.81,4.72,1.13,6.67,9.75
P408	2.02,6.02,9.2,4.66,9.12,0.93,2.24,4.9,0.91,9.92
P409	3.71,7.48,4.05,1.29,4.77,0.54,8.5,7.47,5.02,7.17
P410	5.72,0.63,9.91,2.43,2.45,5.64,7.53,1.83,4.27,9.95
P411	0.92,2.47,7.57,9.51,4.41,6.85,2.12,0.74,9.4,4.81
P412	8.99,1.39,5.9,1.62,9.96,7.33,0.84,8.54,5.52,7.75
P413	3.41,7.72,8.15,8.97,0.34,5.11,6.39,5.75,1.45,3.28
P414	3.06,9.22,6.71,1.37,7.89,3.11,1.43,0.54,0.96,2.86
P415	5.26,1.59,8.19,7.82,4.23,6.22,4.28,3.18,2.35,4.15
P416	1.83,6.64,0.67,6.72,7.49,4.57,7.35,1.37,7.15,3.83
P417	1.83,2.74,2.81,8.36,9.75,3.24,3.09,4.08,3.18,0.38
P418	7.69,1.93,2.15,8.29,3.84,6.04,9.67,8.37,9.36,3.91
P419	2.09,7.61,2.49,5.42,0.64,3.33,3.57,0.56,8.11,0.09
P420	7.35,9.09,6.56,7.79,7.49,1.09,8.22,9.98,7.04,4.22
P421	1.85,8.03,9.16,2.14,1.18,9.82,3.01,8.69,0.34,1.17
P422	8.31,3.98,3.57,4.76,0.58,1.97,2.91,3.7,6.11,3.82
P423	8.31,6.51,2.21,7.72,8.82,6.08,3.43,3.78,2.47,7.72
P424	9.03,2.18,5.1,0.27,0.32,3.74,4.93,0.14,9.32,4.7
P425	0.84,9.95,1.33,1.83,6.99,2.42,5.15,9.46,5.42,5.44
P426	4.23,7.7,1.29,5.78,0.61,9.67,2.61,7.87,1.93,6.22
P427	7.15,8.43,7.97,8.42,4.84,9.71,9.98,1.96,2.83,2.07
P428	0.3,2.38,4.13,1.14,4.59,6.98,7.63,6.25,1.67,7.48
P429	9.31,4.47,8.45,7.18,9.48,8.92,8.65,7.94,0.91,1.08
P430	4.38,5.01,5.89,4.04,9.12,2.57,8.36,7.97,9.02,8.49
P431	8.86,9.47,7.14,4.84,5.84,3.53,1.64,9.56,6.75,1.08
P432	4.94,5.67,6.47,4.5,5.22,6.65,8.5,1.31,5.7,0.31
P433	6.24,8.81,9.93,9.37,8.42,3.01,3.2,3.32,2.13,1.34
P434	1.18,5.42,1.89,1.97,7.04,8.11,1.15,2.1,7.25,2.44
P435	4.99,3.81,4.56,9.89,9.51,8.94,3.88,0.01,3.64,3.67
P436	3.0,3.65,3.76,9.45,5.59,9.45,0.29,9.51,8.14,0.85
P437	7.99,8.95,6.27,1.69,8.43,2.27,8.03,1.57,4.1,4.26
P438	3.81,5.79,8.3,8.75,2.84,0.83,4.18,5.33,6.17,3.48
P439	8.97,5.57,4.69,0.63,6.86,9.19,8.84,7.21,4.96,4.98
P440	3.28,1.66,1.85,3.45,5.98,2.06,7.93,5.81,6.26,1.03
P441	9.47,8.71,0.19,4.15,6.36,5.5,5.28,5.17,4.38,2.22
P442	8.26,0.73,8.77,1.4,1.39,9.06,5.29,7.06,2.79,9.68
P443	8.51,2.24,5.98,6.01,4.97,4.19,2.08,8.57,0.55,3.02
P444	5.84,4.21,7.11,6.73,3.14,6.03,3.43,9.27,3.46,9.22
P445	9.6,8.67,5.23,0.64,1.66,8.84,6.27,3.6,5.72,2.5
P446	3.8,4.85,6.77,2.13,0.92,7.8,7.6,2.88,7.21,4.45
P447	7.48,4.1,1.14,8.78,8.78,5.93,1.15,5.98,1.83,3.81
P448	0.51,5.08,4.95,6.1,8.08,7.45,7.06,9.88,3.61,0.03
P449	4.82,5.4,1.57,9.98,5.01,2.61,1.68,6.98,5.27,1.79
P450	8.09,0.65,3.65,6.19,1.6,2.86,7.5,6.61,0.83,9.16
P451	7.78,6.69,9.07,9.23,3.55,2.78,3.2,3.5,4.27,4.27
P452	9.84,2.07,4.93,8.65,1.83,2.41,0.03,0.37,5.02,4.39
P453	7.48,4.39,1.32,4.73,3.11,3.16,9.06,8.05,9.4,0.52
P454	5.77,8.45,9.88,7.22,1.66,3.75,1.58,0.68,4.44,4.45
P455	3.99,5.55,7.16,0.59,2.08,3.19,1.42,2.92,4.91,4.93
P456	7.51,9.21,8.93,8.54,1.59,2.34,6.71,7.84,7.56,4.94
P457	8.07,2.18,7.95,3.98,9.94,6.81,3.7,9.9,5.68,4.96
P458	7.55,6.95,2.34,9.5,9.54,5.4,6.6,5.57,5.91,1.56
P459	6.1,5.26,4.74,8.82,3.21,2.16,2.46,1.18,2.47,6.7
P460	5.66,1.14,1.39,2.66,1.61,5.28,6.47,1.79,8.89,4.27
P461	2.97,5.86,7.19,8.85,7.41,5.13,1.32,9.53,6.26,7.97
P462	9.79,5.95,3.1,8.92,3.02,1.21,9.07,1.43,9.59,7.44
P463	8.32,7.16,1.27,1.77,0.89,5.89,9.61,5.78,0.52,8.8
P464	7.17,7.47,3.51,3.15,6.48,1.93,8.29,8.19,8.3,5.97
P465	1.82,0.76,9.0,2.14,0.62,3.61,3.55,9.87,9.12,1.41
P466	6.53,4.78,7.38,7.3,8.93,2.52,3.59,7.47,2.3,9.97
P467	4.11,2.67,5.19,5.21,5.25,3.0,8.94,7.08,6.59,7.13
P468	1.23,6.96,5.14,7.58,6.17,7.91,3.25,1.34,9.13,1.15
P469	1.04,9.27,2.92,5.76,5.77,8.07,9.65,5.13,6.34,5.95
P470	8.93,2.92,1.17,6.72,9.19,1.97,1.52,7.46,3.03,2.01
P471	0.5,1.61,1.95,5.75,9.78,2.85,8.14,8.65,2.57,5.0
P472	3.32,4.21,1.3,9.92,5.28,5.79,2.87,8.07,3.21,5.41
P473	2.68,6.62,1.51,2.38,0.89,5.7,0.48,7.18,1.0,6.37
P474	9.14,1.47,1.28,3.46,1.91,0.87,4.08,1.82,6.16,5.62
P475	6.88,7.51,2.15,3.38,1.39,4.21,0.25,9.63,4.1,0.74
P476	3.01,3.8,2.17,7.85,1.18,3.36,3.68,1.08,3.37,3.79
P477	0.19,1.77,9.09,9.94,2.34,0.19,3.25,2.89,6.8,3.15
P478	8.49,6.86,3.31,3.38,8.33,3.03,6.56,9.6,0.33,0.28
P479	6.23,4.14,3.34,8.33,2.24,9.84,7.08,5.22,9.57,8.97
P480	5.6,9.45,8.36,4.82,8.13,6.84,0.76,0.95,2.36,3.69
P481	5.14,3.93,5.51,0.45,2.47,2.88,7.89,5.01,7.01,3.33
P482	2.16,0.5,5.15,3.17,9.19,0.18,2.56,5.96,7.76,1.25
P483	9.06,0.43,1.32,0.17,5.07,5.24,9.47,4.24,1.29,5.06
P484	5.95,8.25,5.4,7.24,7.39,0.38,5.66,8.61,9.4,8.53
P485	1.6,8.09,7.24,6.72,6.12,4.28,8.62,1.66,1.84,6.51
P486	5.04,0.71,6.62,4.37,6.45,6.44,0.08,3.25,1.24,7.04
P487	2.93,2.94,9.62,8.86,6.07,2.2,4.19,4.86,4.47,4.61
P488	5.67,2.5,4.12,0.2,5.21,5.52,6.63,2.76,7.53,6.77
P489	7.21,5.07,0.35,3.48,6.54,2.9,6.71,1.87,5.86,3.94
P490	6.01,5.72,7.94,9.65,8.88,1.96,3.39,6.51,8.47,7.17
P491	2.98,8.01,7.91,0.51,1.98,0.28,9.59,2.54,1.59,2.42
P492	6.98,4.2,6.06,7.23,3.69,7.07,1.33,9.18,7.99,4.34
P493	2.54,4.24,2.81,1.49,3.36,0.83,2.8,7.37,9.47,1.52
P494	0.45,8.98,2.39,3.11,2.44,8.17,7.42,6.42,6.03,4.02
P495	1.19,7.86,3.01,2.82,0.37,1.97,4.91,6.24,2.67,7.78
P496	9.33,9.64,5.43,2.34,1.59,4.07,5.09,1.23,9.98,0.03
P497	2.89,9.75,5.64,6.16,8.2,7.98,9.86,2.98,1.24,9.87
P498	3.04,0.68,1.14,9.21,8.95,9.74,3.59,5.37,7.67,5.09
P499	4.8,7.58,8.34,7.63,4.9,9.58,0.26,1.8,4.35,5.66
P500	7.19,4.35,1.77,4.95,4.91,7.16,9.85,3.61,6.79,6.79
P501	9.05,3.19,5.31,4.19,5.48,9.34,0.26,0.81,9.93,6.98
P502	5.76,1.6,0.41,7.07,9.14,0.84,8.93,4.93,4.19,4.43
P503	6.8,2.49,0.38,0.87,9.41,4.66,7.19,3.78,2.89,5.49
P504	9.97,0.64,9.95,0.97,9.38,6.14,1.83,3.62,1.8,3.63
P505	6.27,8.61,2.01,4.75,9.07,2.26,2.81,5.67,8.05,1.85
P506	8.19,8.27,3.99,9.64,8.28,5.62,2.33,5.25,4.56,4.55
P507	3.64,7.73,3.05,2.16,7.75,2.92,1.94,9.52,9.2,2.15
P508	7.66,3.09,6.45,5.58,9.65,4.06,8.13,7.03,0.34,5.98
P509	2.83,7.75,1.01,3.93,7.45,3.07,8.45,1.84,0.93,9.47
P510	9.88,0.52,6.33,9.68,5.69,5.49,4.74,9.63,0.59,2.6
P511	8.28,4.48,3.52,9.34,8.16,0.56,6.2,1.7,6.13,5.97
P512	8.02,9.26,3.79,5.94,2.38,6.49,5.22,7.75,5.85,4.26
P513	2.5,6.5,6.9,3.64,2.79,5.04,5.33,3.65,7.86,0.7
P514	7.04,5.45,4.19,6.88,1.38,8.37,2.26,9.87,9.82,7.08
P515	8.71,9.78,5.44,5.28,3.97,9.98,2.47,8.26,0.83,1.16
P516	3.89,5.86,6.92,4.49,2.93,7.52,4.58,3.45,1.31,3.41
P517	7.43,5.42,2.92,8.9,1.79,2.04,6.96,4.99,4.61,2.27
P518	8.23,3.89,7.02,3.08,5.89,7.19,3.8,0.68,3.91,3.91
P519	4.91,9.28,8.02,7.15,4.67,5.61,3.94,0.84,7.66,4.62
P520	1.59,2.75,8.4,5.95,8.0,5.92,3.45,1.33,9.45,8.34
P521	0.48,0.24,0.05,9.71,8.62,4.83,9.31,5.22,8.64,5.47
P522	6.3,8.25,9.16,5.05,1.76,7.94,7.47,3.62,2.18,3.11
P523	9.53,4.95,1.98,0.67,4.02,2.99,0.94,5.67,9.35,9.54
P524	3.85,9.95,1.31,3.82,8.7,8.1,0.89,1.14,7.75,2.8
P525	8.74,0.35,3.2,6.37,2.92,9.39,5.31,1.58,1.34,3.9
P526	6.3,3.05,8.93,6.62,7.72,9.66,2.12,3.95,2.57,9.89
P527	0.25,2.07,5.81,4.21,4.13,6.86,8.75,3.12,6.94,0.65
P528	3.26,5.17,1.67,4.31,1.62,6.39,2.18,4.66,6.57,1.76
P529	2.27,6.0,4.04,9.37,7.96,9.21,7.81,0.53,3.79,3.62
P530	1.61,1.88,2.76,4.75,8.88,1.41,3.36,5.86,4.83,6.49
P531	4.03,2.43,8.39,0.56,7.32,6.26,4.05,4.67,1.13,0.68
P532	4.72,1.75,4.2,8.68,7.26,4.18,6.75,3.82,1.57,9.85
P533	4.61,7.37,2.94,7.95,7.16,5.99,4.4,3.25,5.16,1.26
P534	2.98,7.13,4.45,6.25,9.08,3.84,5.4,4.43,2.95,3.46
P535	6.19,3.16,6.31,6.19,9.73,7.48,9.64,8.71,0.62,9.66
P536	7.92,9.8,8.37,6.79,8.34,1.36,7.64,1.58,3.74,0.89
P537	4.31,1.21,4.56,3.22,8.95,5.55,0.13,2.63,5.36,8.31
P538	7.74,1.17,2.55,4.76,3.77,5.37,3.15,4.77,6.8,1.76
P539	9.73,3.2,7.02,0.61,3.3,7.89,9.75,8.83,5.12,1.88
P540	3.19,5.41,3.52,7.91,2.57,6.82,2.67,2.71,3.12,5.96
P541	8.87,3.1,4.33,5.02,3.16,8.5,6.54,1.94,6.04,2.27
P542	8.88,0.42,1.25,9.73,4.49,5.39,0.78,1.76,5.04,9.42
P543	2.51,1.59,1.21,0.86,5.28,6.38,0.58,0.93,3.48,6.97
P544	6.86,5.41,4.82,6.57,7.09,6.29,0.34,3.8,4.58,0.23
P545	5.41,6.13,5.71,3.49,4.03,7.5,8.08,7.6,6.56,7.73
P546	6.21,6.04,2.5,1.97,8.28,9.8,6.22,5.77,4.11,9.08
P547	2.96,4.77,0.33,8.75,6.77,8.55,3.36,8.01,9.74,4.95
P548	4.46,8.01,4.21,4.44,4.43,7.24,5.72,4.36,6.84,0.88
P549	4.5,9.09,0.2,9.37,7.86,5.59,9.2,1.27,3.95,3.16
P550	4.45,7.38,9.76,2.59,8.13,6.1,2.91,2.81,0.47,5.14
P551	6.91,2.1,7.92,0.74,4.54,7.34,9.62,3.78,2.46,6.8
P552	2.88,1.46,2.76,1.21,2.11,4.34,4.19,3.55,7.92,1.35
P553	6.4,9.85,5.08,9.15,5.55,2.37,8.38,8.54,8.56,1.5
P554	5.24,7.31,6.33,4.72,2.93,8.35,3.13,9.51,5.89,1.9
P555	1.01,1.62,5.48,3.07,2.54,2.25,0.95,9.09,5.22,5.2
P556	4.83,6.13,3.67,0.17,0.57,1.96,3.37,9.31,3.2,9.29
P557	1.12,2.08,5.94,4.02,2.94,7.64,7.28,4.5,9.54,5.24
P558	3.06,0.35,3.45,0.03,7.82,4.31,9.3,6.32,7.92,6.4
P559	0.61,0.43,6.6,7.28,2.39,2.77,7.89,7.23,8.6,2.26
P560	1.63,7.31,7.54,6.72,6.86,2.32,6.18,9.48,4.59,8.36
P561	6.66,5.99,3.76,3.72,4.32,4.24,6.17,8.57,6.49,9.15
P562	7.11,7.64,6.2,4.37,8.47,0.05,2.52,4.42,0.35,2.28
P563	2.34,6.58,5.09,3.48,4.3,4.27,5.25,7.04,6.5,3.67
P564	2.92,8.87,3.89,0.43,3.55,0.74,0.23,6.6,1.57,6.37
P565	1.74,6.29,8.83,9.26,6.82,4.61,9.11,3.74,6.76,6.33
P566	3.92,4.97,7.31,9.49,5.29,9.24,9.88,4.63,0.87,3.47
P567	4.41,1.93,5.85,1.5,2.67,6.98,3.56,5.14,2.11,1.17
P568	4.01,0.33,5.6,3.73,5.27,1.73,1.56,0.99,7.85,4.81
P569	2.35,2.9,6.17,0.71,6.26,7.95,4.67,7.69,9.71,5.7
P570	7.95,2.62,2.04,0.24,5.97,7.52,4.62,8.88,5.61,8.94
P571	9.79,7.9,9.14,2.49,2.78,1.14,8.84,0.98,1.56,7.79
P572	4.59,2.31,5.43,3.08,7.61,2.11,2.91,9.02,9.39,7.3
P573	3.68,2.81,9.71,8.84,7.11,7.36,1.03,5.8,2.11,1.71
P574	9.87,8.32,9.2,9.17,7.45,4.23,5.83,7.48,2.84,2.38
P575	0.29,8.46,2.05,5.96,7.86,4.11,5.54,0.98,5.3,2.7
P576	4.71,7.98,6.08,0.63,5.39,0.11,9.53,5.78,2.44,7.01
P577	1.37,3.46,4.91,1.9,2.0,8.93,5.96,8.7,1.39,9.24
P578	4.78,7.16,6.32,2.9,0.62,6.61,6.64,7.86,0.49,2.99
P579	1.77,7.29,2.94,9.8,8.08,7.6,9.71,0.68,0.37,5.23
P580	6.37,0.46,8.07,7.08,0.4,1.64,7.78,4.32,2.41,5.63
P581	8.9,1.06,2.1,1.41,8.64,7.18,5.63,9.32,5.66,9.62
P582	5.07,4.69,9.3,7.3,3.91,4.05,2.7,2.85,4.87,6.33
P583	3.45,8.66,7.31,3.33,5.44,5.51,2.23,6.1,8.66,9.78
P584	1.95,8.82,1.83,8.91,0.43,7.5,4.4,5.75,7.24,8.82
P585	0.11,9.39,5.31,3.14,4.47,3.75,7.89,6.95,2.27,5.64
P586	5.1,2.01,9.34,0.71,4.13,2.42,4.84,9.26,0.07,6.32
P587	6.5,3.65,6.32,5.93,1.39,5.8,4.31,8.05,9.22,6.2
P588	2.66,7.58,3.31,5.68,4.59,7.93,6.83,7.07,1.02,5.76
P589	8.43,7.26,3.61,2.12,1.91,8.75,8.61,8.47,8.89,6.43
P590	7.59,4.14,2.54,7.28,5.55,0.97,2.74,9.91,0.51,2.38
P591	9.97,6.51,1.05,6.28,6.05,1.8,0.01,5.82,4.83,2.45
P592	3.28,7.43,4.58,5.46,2.14,3.14,7.34,6.28,6.59,2.88
P593	7.0,5.26,5.02,2.98,9.55,6.66,2.15,9.13,3.75,5.31
P594	3.72,5.47,0.03,4.74,0.77,6.87,8.43,4.7,1.22,7.79
P595	4.22,7.68,8.88,9.74,0.84,1.39,2.89,8.91,5.68,8.99
P596	1.44,7.0,3.55,9.2,4.3,1.26,6.49,6.49,7.81,4.18
P597	6.19,5.08,4.82,9.41,7.12,1.31,9.25,8.04,4.23,6.23
P598	1.86,8.61,8.98,3.56,9.26,4.94,1.54,9.02,3.12,8.28
P599	4.87,3.22,0.2,3.9,8.43,4.44,6.71,8.16,5.68,6.87
P600	2.54,8.4,9.43,7.03,1.65,7.36,3.54,3.73,5.26,3.29
P601	7.72,6.92,3.39,8.95,4.68,6.73,8.46,5.91,5.19,7.02
P602	2.06,5.31,7.27,6.94,2.07,2.62,0.14,9.96,3.01,1.96
P603	2.45,2.31,6.44,4.91,6.73,1.85,2.23,0.0,8.97,3.82
P604	3.73,1.41,3.05,2.34,1.48,9.94,4.45,5.01,1.14,4.78
P605	6.94,3.26,0.47,2.04,8.69,3.26,9.56,4.96,1.41,0.11
P606	6.01,0.91,7.3,3.43,3.8,2.64,3.88,3.78,0.56,4.49
P607	5.76,7.43,3.09,9.51,6.05,1.87,4.92,0.25,7.32,5.31
P608	2.95,4.08,3.55,1.67,2.62,3.63,9.96,6.37,1.98,4.71
P609	7.27,9.6,5.78,6.5,0.55,1.02,9.87,3.65,0.48,3.82
P610	4.81,5.92,6.68,6.75,5.08,8.53,8.6,9.95,6.93,5.69
P611	9.19,3.96,3.5,0.38,0.88,1.7,0.8,6.08,0.91,0.07
P612	1.55,9.48,5.68,1.09,7.2,9.36,9.52,2.66,10.0,3.06
P613	3.63,5.34,8.12,1.27,5.26,4.95,7.04,1.29,5.48,9.98
P614	9.1,1.24,6.21,9.59,1.8,0.47,3.83,0.24,2.3,6.45
P615	6.92,8.76,1.94,4.91,0.57,5.26,0.15,7.51,8.16,1.83
P616	1.33,1.45,4.17,2.33,1.83,5.86,8.52,3.49,6.72,2.95
P617	3.71,0.53,7.73,5.71,0.69,8.45,4.2,9.92,8.85,5.99
P618	8.95,5.58,7.99,0.89,9.34,1.46,7.5,3.28,2.08,7.27
P619	9.23,9.57,7.03,9.71,5.38,0.0,1.25,2.31,2.3,1.82
P620	9.66,4.09,4.38,4.18,2.72,8.73,9.49,2.33,4.82,4.31
P621	8.87,6.5,9.1,3.23,0.22,4.95,6.04,3.67,1.7,1.95
P622	3.18,6.52,8.95,8.5,2.9,6.49,4.21,8.01,3.88,2.0
P623	8.97,9.62,8.92,6.17,7.03,8.79,8.97,0.42,4.96,8.88
P624	8.48,2.82,0.8,7.45,2.09,5.87,9.87,8.01,6.48,1.96
P625	8.7,1.2,3.99,0.6,4.15,9.5,6.67,8.05,5.03,6.12
P626	0.2,8.99,7.82,1.56,7.43,9.59,6.47,1.36,0.19,3.38
P627	8.35,4.49,6.18,4.4,5.48,4.71,5.34,6.8,9.9,6.64
P628	5.81,6.83,7.42,4.11,5.53,0.55,1.95,0.81,9.57,0.67
P629	5.77,2.35,6.88,6.55,7.75,4.49,2.84,4.19,2.1,4.26
P630	5.35,7.35,5.68,9.64,3.0,6.37,0.16,8.65,3.75,8.95
P631	8.99,0.42,0.96,5.72,5.76,9.55,1.93,4.05,1.89,9.63
P632	0.63,5.54,6.75,3.7,2.59,6.02,2.58,7.23,4.78,2.28
P633	9.84,4.05,7.51,6.24,6.19,6.78,8.55,5.63,3.49,1.15
P634	1.77,9.99,3.07,7.95,4.22,2.17,8.69,7.12,5.54,8.65
P635	0.61,6.22,3.29,6.15,1.81,9.26,6.18,8.35,8.87,2.77
P636	4.68,4.13,6.39,2.81,5.24,7.72,3.21,0.65,9.92,2.25
P637	2.96,4.97,7.88,0.09,9.37,5.3,9.27,7.69,8.85,4.8
P638	4.57,7.67,9.02,0.55,4.64,8.18,2.07,5.95,7.5,8.0
P639	6.15,3.02,8.12,6.01,6.1,1.89,6.44,5.32,7.6,1.19
P640	7.1,5.61,4.88,5.7,1.58,2.12,2.94,7.03,9.78,5.96
P641	9.67,8.92,3.24,8.48,1.9,1.37,7.08,1.89,2.15,6.64
P642	0.61,9.4,9.73,6.04,9.63,0.71,0.35,8.26,4.75,2.98
P643	3.64,8.88,0.94,3.1,6.85,6.17,2.94,4.36,5.68,9.64
P644	0.45,9.63,0.93,6.75,4.35,3.37,0.13,7.84,2.5,7.05
P645	8.89,0.84,9.53,5.96,6.0,5.78,9.98,0.56,9.35,3.25
P646	8.46,2.16,7.47,2.61,3.58,1.18,2.74,3.39,4.52,5.66
P647	7.87,7.58,0.59,9.56,6.86,1.54,4.46,2.85,5.3,3.65
P648	9.03,0.26,2.57,7.91,6.53,1.45,0.18,4.33,6.02,2.91
P649	6.52,3.91,1.8,1.4,7.93,0.0,1.39,9.09,0.17,7.95
P650	5.95,3.2,2.25,1.75,0.17,6.61,6.77,0.07,1.5,1.5
